W_key,epoch_w,epoch_f,error,time,window_size_0,window_size_1
2,1,99,0.6371428571428571,9.05345606803894,4,5
2,1,100,0.5505226480836236,9.098213195800781,4,5
3,1,1,0.8461538461538461,9.19709324836731,4,5
3,1,2,0.7104622871046229,9.256332159042358,4,5
3,1,3,0.5746478873239437,9.299920082092285,4,5
3,1,4,0.5840978593272171,9.342238187789917,4,5
3,1,5,0.4818840579710145,9.383207321166992,4,5
3,1,6,0.4618473895582329,9.424755334854126,4,5
3,1,7,0.45945945945945943,9.45898699760437,4,5
3,1,8,0.32558139534883723,9.495444059371948,4,5
3,1,9,0.4946996466431095,9.537484169006348,4,5
3,1,10,0.4719101123595506,9.576559066772461,4,5
3,1,11,0.47126436781609193,9.613155126571655,4,5
3,1,12,0.4732824427480916,9.675626993179321,4,5
3,1,13,0.47560975609756095,9.77750015258789,4,5
3,1,14,0.5174825174825175,9.869540214538574,4,5
3,1,15,0.5411392405063291,9.985660314559937,4,5
3,1,16,0.5152542372881356,10.047486305236816,4,5
3,1,17,0.5087108013937283,10.13155198097229,4,5
3,1,18,0.37297297297297294,10.176969051361084,4,5
3,1,19,0.41908713692946054,10.219662189483643,4,5
3,1,20,0.5107142857142857,10.263139009475708,4,5
3,1,21,0.3763440860215054,10.323724031448364,4,5
3,1,22,0.496,10.410523176193237,4,5
3,1,23,0.48913043478260865,10.50187611579895,4,5
3,1,24,0.3879310344827587,10.603859901428223,4,5
3,1,25,0.5322033898305085,10.645697116851807,4,5
3,1,26,0.4833333333333333,10.69202709197998,4,5
3,1,27,0.46113989637305697,10.726603031158447,4,5
3,1,28,0.5302491103202847,10.7605140209198,4,5
3,1,29,0.541958041958042,10.794013261795044,4,5
3,1,30,0.509090909090909,10.833400011062622,4,5
3,1,31,0.4736842105263158,10.86928915977478,4,5
3,1,32,0.5613207547169812,10.907405138015747,4,5
3,1,33,0.5945017182130584,10.972970962524414,4,5
3,1,34,0.5526315789473684,11.031123161315918,4,5
3,1,35,0.5071942446043165,11.077762126922607,4,5
3,1,36,0.4652014652014652,11.12297511100769,4,5
3,1,37,0.5300751879699248,11.16815733909607,4,5
3,1,38,0.5424354243542435,11.210737228393555,4,5
3,1,39,0.5404411764705883,11.256093263626099,4,5
3,1,40,0.5158730158730158,11.29879117012024,4,5
3,1,41,0.5204460966542751,11.340070247650146,4,5
3,1,42,0.5465116279069768,11.4033362865448,4,5
3,1,43,0.5346534653465347,11.461886167526245,4,5
3,1,44,0.5111111111111111,11.507407188415527,4,5
3,1,45,0.5208333333333333,11.550203084945679,4,5
3,1,46,0.5346153846153846,11.59311819076538,4,5
3,1,47,0.49367088607594933,11.63065505027771,4,5
3,1,48,0.4867924528301887,11.670079946517944,4,5
3,1,49,0.388646288209607,11.707603216171265,4,5
3,1,50,0.4251012145748988,11.740817308425903,4,5
3,1,51,0.37297297297297294,11.788827180862427,4,5
3,1,52,0.35757575757575755,11.832065105438232,4,5
3,1,53,0.5143884892086331,11.864903211593628,4,5
3,1,54,0.441025641025641,11.895347356796265,4,5
3,1,55,0.5636363636363637,11.93173599243164,4,5
3,1,56,0.4365482233502538,11.96472716331482,4,5
3,1,57,0.4357976653696498,12.001041173934937,4,5
3,1,58,0.42168674698795183,12.040532112121582,4,5
3,1,59,0.39181286549707606,12.079110145568848,4,5
3,1,60,0.5071942446043165,12.116342067718506,4,5
3,1,61,0.3668122270742358,12.149140119552612,4,5
3,1,62,0.45627376425855515,12.183863162994385,4,5
3,1,63,0.5204460966542751,12.210230112075806,4,5
3,1,64,0.4870689655172413,12.239025115966797,4,5
3,1,65,0.5527272727272727,12.273409128189087,4,5
3,1,66,0.5590277777777778,12.30882716178894,4,5
3,1,67,0.5740740740740741,12.344283103942871,4,5
3,1,68,0.5034013605442177,12.391016244888306,4,5
3,1,69,0.5428571428571429,12.428499221801758,4,5
3,1,70,0.44499999999999995,12.457042217254639,4,5
3,1,71,0.5692307692307692,12.487124919891357,4,5
3,1,72,0.43621399176954734,12.528139114379883,4,5
3,1,73,0.5562913907284768,12.566372156143188,4,5
3,1,74,0.3892215568862275,12.60515308380127,4,5
3,1,75,0.6090651558073654,12.643188953399658,4,5
3,1,76,0.670487106017192,12.683497905731201,4,5
3,1,77,0.6201550387596899,12.728137016296387,4,5
3,1,78,0.6153846153846154,12.775233030319214,4,5
3,1,79,0.6141304347826086,12.820231199264526,4,5
3,1,80,0.6598837209302326,12.85665512084961,4,5
3,1,81,0.6195652173913043,12.895464181900024,4,5
3,1,82,0.6139896373056994,12.930151224136353,4,5
3,1,83,0.6111111111111112,12.965759038925171,4,5
3,1,84,0.5267489711934157,13.009106159210205,4,5
3,1,85,0.4833948339483395,13.059798002243042,4,5
3,1,86,0.5143884892086331,13.120951175689697,4,5
3,1,87,0.4390243902439024,13.161506175994873,4,5
3,1,88,0.5335820895522387,13.19985318183899,4,5
3,1,89,0.40828402366863903,13.236305236816406,4,5
3,1,90,0.5833333333333333,13.270494222640991,4,5
3,1,91,0.5390625,13.30690312385559,4,5
3,1,92,0.6006944444444444,13.339757204055786,4,5
3,1,93,0.575091575091575,13.380135297775269,4,5
3,1,94,0.6271186440677966,13.412574291229248,4,5
3,1,95,0.6412698412698412,13.457382202148438,4,5
3,1,96,0.6283783783783784,13.50155520439148,4,5
3,1,97,0.6115384615384616,13.541754245758057,4,5
3,1,98,0.6115384615384616,13.586385250091553,4,5
3,1,99,0.5847750865051904,13.633967161178589,4,5
3,1,100,0.6230769230769231,13.684309959411621,4,5
4,1,1,0.7216035634743876,13.747058153152466,4,5
4,1,2,0.7228144989339019,13.78866720199585,4,5
4,1,3,0.6320224719101124,13.83375096321106,4,5
4,1,4,0.5037878787878788,13.876811981201172,4,5
4,1,5,0.5909090909090908,13.919883012771606,4,5
4,1,6,0.5935483870967742,13.958468198776245,4,5
4,1,7,0.38829787234042556,13.997184038162231,4,5
4,1,8,0.38323353293413176,14.0388662815094,4,5
4,1,9,0.4538461538461539,14.09359622001648,4,5
4,1,10,0.3652694610778443,14.143253087997437,4,5
4,1,11,0.6266666666666667,14.181349277496338,4,5
4,1,12,0.6133828996282528,14.226415157318115,4,5
4,1,13,0.4944237918215614,14.282414197921753,4,5
4,1,14,0.39075630252100846,14.338419914245605,4,5
4,1,15,0.3862433862433863,14.377318143844604,4,5
4,1,16,0.5407166123778502,14.426677942276001,4,5
4,1,17,0.48863636363636365,14.479161024093628,4,5
4,1,18,0.5192982456140351,14.522961139678955,4,5
4,1,19,0.46212121212121215,14.563037157058716,4,5
4,1,20,0.48920863309352514,14.607760190963745,4,5
4,1,21,0.6025641025641026,14.657953023910522,4,5
4,1,22,0.5980066445182723,14.69879412651062,4,5
4,1,23,0.5892255892255892,14.736632108688354,4,5
4,1,24,0.6466876971608833,14.772298097610474,4,5
4,1,25,0.6477611940298508,14.814027070999146,4,5
4,1,26,0.6352201257861636,14.86101508140564,4,5
4,1,27,0.5296442687747036,14.903638124465942,4,5
4,1,28,0.4943820224719101,14.947242975234985,4,5
4,1,29,0.5201465201465201,14.984557151794434,4,5
4,1,30,0.5,15.033822298049927,4,5
4,1,31,0.5,15.074498176574707,4,5
4,1,32,0.5658362989323844,15.112391233444214,4,5
4,1,33,0.5674603174603174,15.148935317993164,4,5
4,1,34,0.5901060070671378,15.186766147613525,4,5
4,1,35,0.5555555555555556,15.226294994354248,4,5
4,1,36,0.5301204819277108,15.27052617073059,4,5
4,1,37,0.5300751879699248,15.310789108276367,4,5
4,1,38,0.5070422535211268,15.353447198867798,4,5
4,1,39,0.5412541254125413,15.39857816696167,4,5
4,1,40,0.5442622950819672,15.446590185165405,4,5
4,1,41,0.4032258064516129,15.490563154220581,4,5
4,1,42,0.467680608365019,15.522701025009155,4,5
4,1,43,0.48745519713261654,15.555162191390991,4,5
4,1,44,0.4847457627118644,15.600979328155518,4,5
4,1,45,0.48897058823529416,15.633766174316406,4,5
4,1,46,0.3804347826086957,15.666187047958374,4,5
4,1,47,0.48518518518518516,15.70794415473938,4,5
4,1,48,0.4530386740331491,15.737952947616577,4,5
4,1,49,0.5514705882352942,15.774954080581665,4,5
4,1,50,0.6085714285714285,15.809728145599365,4,5
4,1,51,0.6761363636363636,15.849142074584961,4,5
4,1,52,0.6413043478260869,15.885253190994263,4,5
4,1,53,0.7028301886792453,15.922808170318604,4,5
4,1,54,0.5,15.962443113327026,4,5
4,1,55,0.4887218045112782,15.992953062057495,4,5
4,1,56,0.49642857142857144,16.030251026153564,4,5
4,1,57,0.539622641509434,16.062801122665405,4,5
4,1,58,0.7167019027484144,16.090004920959473,4,5
4,1,59,0.6650602409638554,16.129616260528564,4,5
4,1,60,0.7420042643923241,16.163177967071533,4,5
4,1,61,0.6591478696741855,16.20357394218445,4,5
4,1,62,0.6491228070175439,16.23923110961914,4,5
4,1,63,0.6810551558752997,16.285726308822632,4,5
4,1,64,0.6765375854214123,16.32495903968811,4,5
4,1,65,0.71,16.357287168502808,4,5
4,1,66,0.6964705882352942,16.391518354415894,4,5
4,1,67,0.5625,16.42879319190979,4,5
4,1,68,0.4655172413793104,16.45922827720642,4,5
4,1,69,0.5330739299610895,16.489081144332886,4,5
4,1,70,0.5709219858156028,16.525358200073242,4,5
4,1,71,0.45402298850574707,16.552723169326782,4,5
4,1,72,0.6123778501628665,16.596386194229126,4,5
4,1,73,0.5601503759398496,16.64175820350647,4,5
4,1,74,0.5018450184501845,16.67976212501526,4,5
4,1,75,0.5124555160142349,16.721480131149292,4,5
4,1,76,0.5645933014354068,16.757142066955566,4,5
4,1,77,0.46192893401015234,16.801846981048584,4,5
4,1,78,0.7625570776255708,16.84092426300049,4,5
4,1,79,0.48708487084870844,16.912134170532227,4,5
4,1,80,0.5394736842105263,16.969120025634766,4,5
4,1,81,0.4194915254237288,17.009552240371704,4,5
4,1,82,0.4701492537313433,17.050084114074707,4,5
4,1,83,0.4457831325301205,17.082391023635864,4,5
4,1,84,0.5436893203883495,17.1220121383667,4,5
4,1,85,0.46829268292682924,17.154311180114746,4,5
4,1,86,0.5035460992907801,17.193417072296143,4,5
4,1,87,0.5401459854014599,17.236032962799072,4,5
4,1,88,0.5426621160409557,17.27359104156494,4,5
4,1,89,0.4415584415584416,17.31558394432068,4,5
4,1,90,0.49248120300751874,17.362373113632202,4,5
4,1,91,0.39156626506024095,17.39641809463501,4,5
4,1,92,0.45985401459854014,17.437562227249146,4,5
4,1,93,0.47148288973384034,17.477365970611572,4,5
4,1,94,0.5451127819548872,17.523734092712402,4,5
4,1,95,0.5397923875432526,17.571230173110962,4,5
4,1,96,0.4963235294117647,17.61367392539978,4,5
4,1,97,0.5214521452145214,17.6562922000885,4,5
4,1,98,0.4676258992805755,17.69529128074646,4,5
4,1,99,0.46953405017921146,17.732453107833862,4,5
4,1,100,0.5019455252918288,17.764981031417847,4,5
5,1,1,0.7742857142857142,17.82256317138672,4,5
5,1,2,0.7656675749318801,17.86459708213806,4,5
5,1,3,0.7544303797468355,17.9084689617157,4,5
5,1,4,0.7774193548387096,17.948944091796875,4,5
5,1,5,0.7774193548387096,17.992513179779053,4,5
5,1,6,0.7342105263157894,18.037657022476196,4,5
5,1,7,0.6990521327014219,18.07663106918335,4,5
5,1,8,0.7524752475247525,18.111302137374878,4,5
5,1,9,0.7490421455938697,18.151663064956665,4,5
5,1,10,0.7072164948453608,18.187695026397705,4,5
5,1,11,0.7153996101364523,18.220566034317017,4,5
5,1,12,0.7058823529411764,18.255468130111694,4,5
5,1,13,0.7550561797752808,18.291803121566772,4,5
5,1,14,0.7098976109215017,18.32466411590576,4,5
5,1,15,0.7115839243498818,18.36242413520813,4,5
5,1,16,0.7484536082474227,18.401312112808228,4,5
5,1,17,0.71,18.441268920898438,4,5
5,1,18,0.8246575342465754,18.476354122161865,4,5
5,1,19,0.7088235294117646,18.516696214675903,4,5
5,1,20,0.7617866004962779,18.555063009262085,4,5
5,1,21,0.764172335600907,18.5926570892334,4,5
5,1,22,0.7717391304347826,18.628210306167603,4,5
5,1,23,0.7894736842105263,18.662614107131958,4,5
5,1,24,0.7564102564102564,18.717180252075195,4,5
5,1,25,0.7082228116710876,18.822830200195312,4,5
5,1,26,0.5991902834008097,18.8665771484375,4,5
5,1,27,0.5688073394495412,18.913583040237427,4,5
5,1,28,0.6722222222222223,18.945267915725708,4,5
5,1,29,0.6213872832369942,18.98118495941162,4,5
5,1,30,0.6162790697674418,19.01998734474182,4,5
5,1,31,0.6189111747851003,19.061710119247437,4,5
5,1,32,0.5969230769230769,19.102227210998535,4,5
5,1,33,0.6052631578947368,19.141540050506592,4,5
5,1,34,0.5875,19.17912006378174,4,5
5,1,35,0.6549019607843137,19.212907075881958,4,5
5,1,36,0.6493150684931507,19.27141499519348,4,5
5,1,37,0.569078947368421,19.307692050933838,4,5
5,1,38,0.6047904191616766,19.343173265457153,4,5
5,1,39,0.6183844011142061,19.37833023071289,4,5
5,1,40,0.6147308781869689,19.44238519668579,4,5
5,1,41,0.5798045602605864,19.522404193878174,4,5
5,1,42,0.5897435897435898,19.556840181350708,4,5
5,1,43,0.6515151515151515,19.59677529335022,4,5
5,1,44,0.6238532110091743,19.630249977111816,4,5
5,1,45,0.6457142857142857,19.668636083602905,4,5
5,1,46,0.6666666666666667,19.707315921783447,4,5
5,1,47,0.5540540540540541,19.75134015083313,4,5
5,1,48,0.6478494623655914,19.79121994972229,4,5
5,1,49,0.6217948717948718,19.826321125030518,4,5
5,1,50,0.6596385542168675,19.856954097747803,4,5
5,1,51,0.6111111111111112,19.89439105987549,4,5
5,1,52,0.6424242424242423,19.929070234298706,4,5
5,1,53,0.6057347670250897,19.957858085632324,4,5
5,1,54,0.603030303030303,19.99061918258667,4,5
5,1,55,0.5815384615384616,20.025927305221558,4,5
5,1,56,0.6150627615062761,20.059560298919678,4,5
5,1,57,0.617283950617284,20.100152015686035,4,5
5,1,58,0.66793893129771,20.144097089767456,4,5
5,1,59,0.6398809523809523,20.183571338653564,4,5
5,1,60,0.6414141414141414,20.213426113128662,4,5
5,1,61,0.6468842729970327,20.248316287994385,4,5
5,1,62,0.6377245508982036,20.279325246810913,4,5
5,1,63,0.6256830601092895,20.310622930526733,4,5
5,1,64,0.6029411764705883,20.345054149627686,4,5
5,1,65,0.5648148148148149,20.380479097366333,4,5
5,1,66,0.6719160104986877,20.417055130004883,4,5
5,1,67,0.7339901477832512,20.449071168899536,4,5
5,1,68,0.6601123595505618,20.4796462059021,4,5
5,1,69,0.6303724928366763,20.50949501991272,4,5
5,1,70,0.6547619047619048,20.539330005645752,4,5
5,1,71,0.650887573964497,20.569242238998413,4,5
5,1,72,0.6282051282051282,20.600378036499023,4,5
5,1,73,0.6977329974811083,20.624277114868164,4,5
5,1,74,0.7782805429864253,20.649678230285645,4,5
5,1,75,0.7775768535262206,20.67560124397278,4,5
5,1,76,0.7431192660550459,20.710020065307617,4,5
5,1,77,0.7483443708609272,20.747599124908447,4,5
5,1,78,0.7222222222222222,20.786004066467285,4,5
5,1,79,0.714902807775378,20.818947076797485,4,5
5,1,80,0.7575757575757576,20.85494112968445,4,5
5,1,81,0.7086776859504132,20.889153003692627,4,5
5,1,82,0.7468879668049793,20.924504041671753,4,5
5,1,83,0.7657841140529531,20.95850419998169,4,5
5,1,84,0.7393822393822393,20.996913194656372,4,5
5,1,85,0.7664783427495292,21.032154083251953,4,5
5,1,86,0.7415094339622641,21.073336124420166,4,5
5,1,87,0.8256658595641646,21.110610246658325,4,5
5,1,88,0.7173396674584323,21.152199268341064,4,5
5,1,89,0.6994949494949495,21.193494081497192,4,5
5,1,90,0.7115902964959568,21.226845264434814,4,5
5,1,91,0.7139423076923077,21.262547254562378,4,5
5,1,92,0.6788732394366197,21.301510095596313,4,5
5,1,93,0.6105919003115265,21.338457107543945,4,5
5,1,94,0.6286644951140066,21.379647970199585,4,5
5,1,95,0.6726190476190477,21.413702249526978,4,5
5,1,96,0.5818181818181818,21.459047317504883,4,5
5,1,97,0.6448863636363636,21.498814344406128,4,5
5,1,98,0.6238805970149254,21.53632116317749,4,5
5,1,99,0.6005665722379603,21.573284149169922,4,5
5,1,100,0.5880597014925373,21.600829124450684,4,5
6,1,1,0.8452830188679246,21.648335218429565,5,4
6,1,2,0.7020648967551623,21.682801246643066,5,4
6,1,3,0.6751824817518248,21.71358895301819,5,4
6,1,4,0.5892857142857143,21.751375198364258,5,4
6,1,5,0.5373134328358209,21.780640125274658,5,4
6,1,6,0.50390625,21.812312126159668,5,4
6,1,7,0.5673758865248226,21.847398281097412,5,4
6,1,8,0.5019455252918288,21.881112098693848,5,4
6,1,9,0.5253623188405797,21.912712335586548,5,4
6,1,10,0.4390243902439024,21.94929313659668,5,4
6,1,11,0.5321100917431192,21.99030613899231,5,4
6,1,12,0.5440613026819923,22.033601999282837,5,4
6,1,13,0.5363984674329502,22.08003520965576,5,4
6,1,14,0.48863636363636365,22.125275135040283,5,4
6,1,15,0.5022831050228311,22.16498827934265,5,4
6,1,16,0.5067873303167421,22.203224182128906,5,4
6,1,17,0.48863636363636365,22.241963148117065,5,4
